x_m,y_m,r
38.6728887042928,-0.485974211904043,-0.0986960861961195
38.7677395670964,-0.519127257718872,-0.0987056110636325
38.862252380455,-0.553217687322128,-0.0987152298810645
38.9564178204573,-0.588242085632201,-0.0987249417712246
39.0502265976848,-0.624196944827583,-0.0987347458206671
39.1436694581345,-0.66107866469518,-0.098744641127454
39.2367371841375,-0.698883552987811,-0.0987546267548339
39.3294205952747,-0.737607825790822,-0.0987647017802042
39.4217105492881,-0.777247607897823,-0.0987748652705051
39.5135979429885,-0.817798933195483,-0.0987851162629989
39.6050737131597,-0.859257745057345,-0.0987954538127898
39.6961288374582,-0.901619896746651,-0.0988058769374958
39.7867543353094,-0.94488115182808,-0.0988163846829204
39.8769412687989,-0.989037184588421,-0.0988269760505861
39.9666807435603,-1.0340835804661,-0.0988376500443269
40.0559639096585,-1.08001583648953,-0.0988484056790411
40.1447819624681,-1.12682936172425,-0.098859241938508
40.2331261435478,-1.17451947772876,-0.0988701577940028
40.3209877415104,-1.22308141901913,-0.0988811522379482
40.4083580928873,-1.27251033354212,-0.098892224220507
40.4952285829892,-1.32280128315705,-0.0989033727105032
40.5815906467612,-1.37394924412608,-0.098914596653574
40.6674357696334,-1.42594910761308,-0.0989258949957961
40.7527554883663,-1.47879568019092,-0.0989372666521044
40.8375413918915,-1.53248368435715,-0.0989487105811881
40.9217851221463,-1.58700775905804,-0.0989602256693499
41.0054783749042,-1.64236246022091,-0.0989718108578776
41.088612900599,-1.69854226129474,-0.0989834650191578
41.1711805051444,-1.75554155379887,-0.0989951870737816
41.2531730507473,-1.81335464787998,-0.0990069758933138
41.3345824567161,-1.87197577287701,-0.0990188303782804
41.4154007002628,-1.93139907789422,-0.0990307493791091
41.4956198173,-1.99161863238212,-0.0990427317892711
41.5752319032313,-2.05262842672638,-0.0990547764352662
41.6542291137367,-2.11442237284454,-0.0990668822117394
41.7326036655509,-2.17699430479056,-0.0990790479316258
41.8103478372367,-2.24033797936709,-0.0990912724503034
41.8874539699514,-2.30444707674535,-0.0991035545907279
41.9639144682075,-2.36931520109269,-0.0991158931926693
42.0397218006267,-2.4349358812077,-0.0991282870799914
